problem,dim,seed,init_method,opt_method,best_target,best_eval,best_n_iter,best_delta,init_time,opt_time
bbob_f001_i02_d02,2,3,oblesa_ess,egwo,394.48,394.48000000451015,18,4.51012738267309e-09,0.8487265110015869,0.015962839126586914
bbob_f001_i02_d02,2,3,oblesa_lhs,ga,394.48,396.73700619271415,100,2.2570061927141296,0.2696964740753174,0.3333404064178467
bbob_f001_i02_d02,2,3,oblesa_lhs,de,394.48,394.48140007742563,100,0.0014000774256146542,0.2696964740753174,0.16348958015441895
bbob_f001_i02_d02,2,3,oblesa_lhs,pso,394.48,394.4800000330764,52,3.307638962724013e-08,0.2696964740753174,0.042855024337768555
bbob_f001_i02_d02,2,3,oblesa_lhs,gwo,394.48,394.4800153124557,100,1.5312455673210934e-05,0.2696964740753174,0.2768261432647705
bbob_f001_i02_d02,2,3,oblesa_lhs,egwo,394.48,394.48000004927997,18,4.927994723402662e-08,0.2696964740753174,0.015463113784790039
bbob_f001_i02_d02,2,3,oblesa_sobol,ga,394.48,397.2651767233037,100,2.785176723303664,0.014937400817871094,0.33859777450561523
bbob_f001_i02_d02,2,3,oblesa_sobol,de,394.48,394.48067389865105,100,0.0006738986510299583,0.014937400817871094,0.15114355087280273
bbob_f001_i02_d02,2,3,oblesa_sobol,pso,394.48,394.4800000516622,45,5.1662198075064225e-08,0.014937400817871094,0.04609823226928711
bbob_f001_i02_d02,2,3,oblesa_sobol,gwo,394.48,394.4800011318105,100,1.1318105066493445e-06,0.014937400817871094,0.2694976329803467
bbob_f001_i02_d02,2,3,oblesa_sobol,egwo,394.48,394.4800000152953,20,1.5295256616809638e-08,0.014937400817871094,0.023373842239379883
bbob_f001_i02_d02,2,3,oblesa_sobol,ga,394.48,397.2651767233037,100,2.785176723303664,0.006674766540527344,0.3345682621002197
bbob_f001_i02_d02,2,3,oblesa_sobol,de,394.48,394.4823134118596,100,0.0023134118595748987,0.006674766540527344,0.1573045253753662
bbob_f001_i02_d02,2,3,oblesa_sobol,pso,394.48,394.4800000516622,45,5.1662198075064225e-08,0.006674766540527344,0.04767107963562012
bbob_f001_i02_d02,2,3,oblesa_sobol,gwo,394.48,394.4800011318105,100,1.1318105066493445e-06,0.006674766540527344,0.25338292121887207
bbob_f001_i02_d02,2,3,oblesa_sobol,egwo,394.48,394.4800000152953,20,1.5295256616809638e-08,0.006674766540527344,0.031740427017211914
bbob_f001_i03_d02,2,3,random,ga,-247.11,-203.70179991569884,100,43.40820008430117,0.0,0.32602930068969727
bbob_f001_i03_d02,2,3,random,de,-247.11,-203.70179991569884,100,43.40820008430117,0.0,0.14460992813110352
bbob_f001_i03_d02,2,3,random,pso,-247.11,-220.5145950531789,100,26.595404946821105,0.0,0.13080906867980957
bbob_f001_i03_d02,2,3,random,gwo,-247.11,-247.10999998328262,90,1.6717393691578764e-08,0.0,0.21568608283996582
bbob_f001_i03_d02,2,3,random,egwo,-247.11,-219.1046024289847,100,28.005397571015322,0.0,0.11136102676391602
bbob_f001_i03_d02,2,3,lhs,ga,-247.11,-246.50683862044733,100,0.603161379552688,0.25392580032348633,0.3401155471801758
bbob_f001_i03_d02,2,3,lhs,de,-247.11,-247.10967779169135,100,0.00032220830865981043,0.25392580032348633,0.15200185775756836
bbob_f001_i03_d02,2,3,lhs,pso,-247.11,-247.10999999788478,51,2.1152288809389574e-09,0.25392580032348633,0.04997754096984863
bbob_f001_i03_d02,2,3,lhs,gwo,-247.11,-247.10999993694784,72,6.30521697075892e-08,0.25392580032348633,0.18805241584777832
bbob_f001_i03_d02,2,3,lhs,egwo,-247.11,-247.10999998315617,12,1.684384187683463e-08,0.25392580032348633,0.02402019500732422
bbob_f001_i03_d02,2,3,sobol,ga,-247.11,-247.08060245155008,100,0.029397548449935584,0.0,0.3266897201538086
bbob_f001_i03_d02,2,3,sobol,de,-247.11,-247.1099730535959,100,2.694640411959881e-05,0.0,0.15855860710144043
bbob_f001_i03_d02,2,3,sobol,pso,-247.11,-247.1099999109963,52,8.900371994968737e-08,0.0,0.04654121398925781
bbob_f001_i03_d02,2,3,sobol,gwo,-247.11,-247.1099953913112,100,4.608688811913453e-06,0.0,0.2538139820098877
bbob_f001_i03_d02,2,3,sobol,egwo,-247.11,-247.109999903544,24,9.645600584917702e-08,0.0,0.031679391860961914
bbob_f001_i03_d02,2,3,obl,ga,-247.11,-245.822382150793,100,1.2876178492070096,0.0,0.3516218662261963
bbob_f001_i03_d02,2,3,obl,de,-247.11,-247.1093125903039,100,0.0006874096961269061,0.0,0.1396334171295166
bbob_f001_i03_d02,2,3,obl,pso,-247.11,-247.10999990091568,48,9.908433185046306e-08,0.0,0.05983567237854004
bbob_f001_i03_d02,2,3,obl,gwo,-247.11,-247.1099999459387,80,5.406130298979406e-08,0.0,0.21040773391723633
bbob_f001_i03_d02,2,3,obl,egwo,-247.11,-245.822382150793,100,1.2876178492070096,0.0,0.09552359580993652
bbob_f001_i03_d02,2,3,oblesa_ess,ga,-247.11,-246.36101044131237,100,0.7489895586876401,0.8868443965911865,0.3605062961578369
bbob_f001_i03_d02,2,3,oblesa_ess,de,-247.11,-247.10985319546555,100,0.00014680453446658248,0.8868443965911865,0.14908289909362793
bbob_f001_i03_d02,2,3,oblesa_ess,pso,-247.11,-247.1099999731696,49,2.6830406341105117e-08,0.8868443965911865,0.06050443649291992
bbob_f001_i03_d02,2,3,oblesa_ess,gwo,-247.11,-247.10999925113853,100,7.488614812700689e-07,0.8868443965911865,0.25843238830566406
bbob_f001_i03_d02,2,3,oblesa_ess,egwo,-247.11,-247.10999999056753,20,9.43248323892476e-09,0.8868443965911865,0.02520132064819336
bbob_f001_i03_d02,2,3,oblesa_lhs,ga,-247.11,-245.97672686630443,100,1.1332731336955817,0.25537681579589844,0.34987616539001465
bbob_f001_i03_d02,2,3,oblesa_lhs,de,-247.11,-247.10993750300926,100,6.249699075056014e-05,0.25537681579589844,0.15025067329406738
bbob_f001_i03_d02,2,3,oblesa_lhs,pso,-247.11,-247.1099999705712,47,2.9428804282360943e-08,0.25537681579589844,0.04206085205078125
bbob_f001_i03_d02,2,3,oblesa_lhs,gwo,-247.11,-247.10999999535176,98,4.648256890504854e-09,0.25537681579589844,0.2660965919494629
bbob_f001_i03_d02,2,3,oblesa_lhs,egwo,-247.11,-247.10999999164613,16,8.353879366040928e-09,0.25537681579589844,0.020056962966918945
bbob_f001_i03_d02,2,3,oblesa_sobol,ga,-247.11,-246.74061195639774,100,0.36938804360227095,0.00241851806640625,0.3447253704071045
bbob_f001_i03_d02,2,3,oblesa_sobol,de,-247.11,-247.10994034894543,100,5.965105458471953e-05,0.00241851806640625,0.14342141151428223
bbob_f001_i03_d02,2,3,oblesa_sobol,pso,-247.11,-247.109999939826,45,6.017401688040991e-08,0.00241851806640625,0.06359148025512695
bbob_f001_i03_d02,2,3,oblesa_sobol,gwo,-247.11,-247.10999987378221,100,1.2621779887922457e-07,0.00241851806640625,0.2551865577697754
bbob_f001_i03_d02,2,3,oblesa_sobol,egwo,-247.11,-247.10999992889413,16,7.110588740033563e-08,0.00241851806640625,0.015775442123413086
bbob_f001_i03_d02,2,3,oblesa_sobol,ga,-247.11,-246.74061195639774,100,0.36938804360227095,0.019267559051513672,0.34479546546936035
bbob_f001_i03_d02,2,3,oblesa_sobol,de,-247.11,-247.10994034894543,100,5.965105458471953e-05,0.019267559051513672,0.15648102760314941
bbob_f001_i03_d02,2,3,oblesa_sobol,pso,-247.11,-247.109999939826,45,6.017401688040991e-08,0.019267559051513672,0.04967546463012695
bbob_f001_i03_d02,2,3,oblesa_sobol,gwo,-247.11,-247.10999987378221,100,1.2621779887922457e-07,0.019267559051513672,0.26961755752563477
bbob_f001_i03_d02,2,3,oblesa_sobol,egwo,-247.11,-247.10999992889413,16,7.110588740033563e-08,0.019267559051513672,0.015365123748779297
bbob_f002_i01_d02,2,3,random,ga,-209.88,1176752.5352962632,100,1176962.415296263,0.014534950256347656,0.3348958492279053
bbob_f002_i01_d02,2,3,random,de,-209.88,1176752.5352962632,100,1176962.415296263,0.014534950256347656,0.14554405212402344
bbob_f002_i01_d02,2,3,random,pso,-209.88,-207.87347772937628,100,2.0065222706237194,0.014534950256347656,0.1251063346862793
bbob_f002_i01_d02,2,3,random,gwo,-209.88,-206.3680246799011,100,3.511975320098884,0.014534950256347656,0.26873183250427246
bbob_f002_i01_d02,2,3,random,egwo,-209.88,-206.91260542934074,100,2.967394570659252,0.014534950256347656,0.11157989501953125
bbob_f002_i01_d02,2,3,lhs,ga,-209.88,-209.48761962551055,100,0.3923803744894485,0.269320011138916,0.3464832305908203
bbob_f002_i01_d02,2,3,lhs,de,-209.88,-195.75166319527835,100,14.128336804721641,0.269320011138916,0.15668034553527832
bbob_f002_i01_d02,2,3,lhs,pso,-209.88,-205.16754188083715,100,4.7124581191628465,0.269320011138916,0.12412333488464355
bbob_f002_i01_d02,2,3,lhs,gwo,-209.88,-205.82089200328062,100,4.059107996719376,0.269320011138916,0.2757101058959961
bbob_f002_i01_d02,2,3,lhs,egwo,-209.88,-209.87999995524237,31,4.475762693800789e-08,0.269320011138916,0.031615257263183594
bbob_f002_i01_d02,2,3,sobol,ga,-209.88,-208.6394853545552,100,1.2405146454447902,0.0,0.352771520614624
bbob_f002_i01_d02,2,3,sobol,de,-209.88,-209.17963103185306,100,0.7003689681469325,0.0,0.15716028213500977
bbob_f002_i01_d02,2,3,sobol,pso,-209.88,-209.856584068043,100,0.023415931957003977,0.0,0.12683701515197754
bbob_f002_i01_d02,2,3,sobol,gwo,-209.88,-209.7312727552406,100,0.14872724475938526,0.0,0.2686789035797119
bbob_f002_i01_d02,2,3,sobol,egwo,-209.88,-209.87999994648828,30,5.3511712394538336e-08,0.0,0.03535771369934082
bbob_f002_i01_d02,2,3,obl,ga,-209.88,-199.4099004268739,100,10.470099573126106,0.0,0.35448694229125977
bbob_f002_i01_d02,2,3,obl,de,-209.88,25617.94794467889,100,25827.82794467889,0.0,0.14999628067016602
bbob_f002_i01_d02,2,3,obl,pso,-209.88,-195.47422309894554,100,14.405776901054452,0.0,0.1283121109008789
bbob_f002_i01_d02,2,3,obl,gwo,-209.88,-208.42793569553737,100,1.452064304462624,0.0,0.274822473526001
bbob_f002_i01_d02,2,3,obl,egwo,-209.88,-194.21569856409414,100,15.664301435905855,0.0,0.10529494285583496
bbob_f002_i01_d02,2,3,oblesa_ess,ga,-209.88,-199.84730988900054,100,10.032690110999454,0.906503438949585,0.3690907955169678
bbob_f002_i01_d02,2,3,oblesa_ess,de,-209.88,-207.7823858797082,100,2.0976141202918086,0.906503438949585,0.15790772438049316
bbob_f002_i01_d02,2,3,oblesa_ess,pso,-209.88,-203.6914419069309,100,6.188558093069105,0.906503438949585,0.12285947799682617
bbob_f002_i01_d02,2,3,oblesa_ess,gwo,-209.88,-209.64641086273946,100,0.23358913726053743,0.906503438949585,0.34209775924682617
bbob_f002_i01_d02,2,3,oblesa_ess,egwo,-209.88,-209.87999994700422,28,5.299577310324821e-08,0.906503438949585,0.06299495697021484
bbob_f002_i01_d02,2,3,oblesa_lhs,ga,-209.88,-199.81201693861058,100,10.067983061389413,0.3337743282318115,0.33428239822387695
bbob_f002_i01_d02,2,3,oblesa_lhs,de,-209.88,-209.28096987191867,100,0.5990301280813242,0.3337743282318115,0.16796398162841797
bbob_f002_i01_d02,2,3,oblesa_lhs,pso,-209.88,-203.69819047755695,100,6.1818095224430465,0.3337743282318115,0.1418929100036621
bbob_f002_i01_d02,2,3,oblesa_lhs,gwo,-209.88,-202.76241511402296,100,7.117584885977038,0.3337743282318115,0.2649850845336914
bbob_f002_i01_d02,2,3,oblesa_lhs,egwo,-209.88,-209.87999993491667,23,6.508332717203302e-08,0.3337743282318115,0.03068089485168457
bbob_f002_i01_d02,2,3,oblesa_sobol,ga,-209.88,-206.26452824962038,100,3.615471750379612,0.008622407913208008,0.3592047691345215
bbob_f002_i01_d02,2,3,oblesa_sobol,de,-209.88,-205.48127670566396,100,4.398723294336037,0.008622407913208008,0.15870022773742676
bbob_f002_i01_d02,2,3,oblesa_sobol,pso,-209.88,-209.83898509446112,100,0.04101490553887288,0.008622407913208008,0.13068675994873047
bbob_f002_i01_d02,2,3,oblesa_sobol,gwo,-209.88,-209.6256389658109,100,0.2543610341890883,0.008622407913208008,0.2609400749206543
bbob_f002_i01_d02,2,3,oblesa_sobol,egwo,-209.88,-209.8799999937354,27,6.26459950581193e-09,0.008622407913208008,0.030873537063598633
bbob_f002_i01_d02,2,3,oblesa_sobol,ga,-209.88,-206.26452824962038,100,3.615471750379612,0.010160684585571289,0.3511528968811035
bbob_f002_i01_d02,2,3,oblesa_sobol,de,-209.88,-209.05144161630963,100,0.828558383690364,0.010160684585571289,0.1622629165649414
bbob_f002_i01_d02,2,3,oblesa_sobol,pso,-209.88,-209.83898509446112,100,0.04101490553887288,0.010160684585571289,0.1327664852142334
bbob_f002_i01_d02,2,3,oblesa_sobol,gwo,-209.88,-209.6256389658109,100,0.2543610341890883,0.010160684585571289,0.2557103633880615
bbob_f002_i01_d02,2,3,oblesa_sobol,egwo,-209.88,-209.8799999937354,27,6.26459950581193e-09,0.010160684585571289,0.037857770919799805
bbob_f002_i02_d02,2,3,random,ga,-92.09,10141954.783080403,100,10142046.873080403,0.003252744674682617,0.3478362560272217
bbob_f002_i02_d02,2,3,random,de,-92.09,10141954.783080403,100,10142046.873080403,0.003252744674682617,0.1523735523223877
bbob_f002_i02_d02,2,3,random,pso,-92.09,4153372.0380794844,100,4153464.128079484,0.003252744674682617,0.12285923957824707
bbob_f002_i02_d02,2,3,random,gwo,-92.09,-76.2832708788806,100,15.806729121119403,0.003252744674682617,0.2590339183807373
bbob_f002_i02_d02,2,3,random,egwo,-92.09,10141954.783080403,100,10142046.873080403,0.003252744674682617,0.1055443286895752
bbob_f002_i02_d02,2,3,lhs,ga,-92.09,-92.06123811896319,100,0.02876188103681443,0.2620265483856201,0.34731340408325195
bbob_f002_i02_d02,2,3,lhs,de,-92.09,-89.79514282769638,100,2.2948571723036224,0.2620265483856201,0.14382147789001465
bbob_f002_i02_d02,2,3,lhs,pso,-92.09,-91.66016723241437,100,0.42983276758563704,0.2620265483856201,0.12365508079528809
bbob_f002_i02_d02,2,3,lhs,gwo,-92.09,-88.92716925166019,100,3.1628307483398146,0.2620265483856201,0.25600147247314453
bbob_f002_i02_d02,2,3,lhs,egwo,-92.09,-92.08999990973722,26,9.026278746659955e-08,0.2620265483856201,0.030164003372192383
bbob_f002_i02_d02,2,3,sobol,ga,-92.09,-91.78216082101677,100,0.30783917898322954,0.0,0.35622286796569824
bbob_f002_i02_d02,2,3,sobol,de,-92.09,-78.88130664979835,100,13.208693350201656,0.0,0.15251660346984863
bbob_f002_i02_d02,2,3,sobol,pso,-92.09,-90.80517386791715,100,1.2848261320828556,0.0,0.11286449432373047
bbob_f002_i02_d02,2,3,sobol,gwo,-92.09,-90.68165371737166,100,1.4083462826283437,0.0,0.26715636253356934
bbob_f002_i02_d02,2,3,sobol,egwo,-92.09,-92.08999995186343,28,4.81365702853509e-08,0.0,0.03006577491760254
bbob_f002_i02_d02,2,3,obl,ga,-92.09,4115546.8324864754,100,4115638.922486475,0.0,0.34537363052368164
bbob_f002_i02_d02,2,3,obl,de,-92.09,-84.11904715462046,100,7.970952845379543,0.0,0.15265297889709473
bbob_f002_i02_d02,2,3,obl,pso,-92.09,549700.681292686,100,549792.771292686,0.0,0.1245110034942627
bbob_f002_i02_d02,2,3,obl,gwo,-92.09,-85.3706741990963,100,6.719325800903704,0.0,0.2640814781188965
bbob_f002_i02_d02,2,3,obl,egwo,-92.09,4115546.8324864754,100,4115638.922486475,0.0,0.10448908805847168
bbob_f002_i02_d02,2,3,oblesa_ess,ga,-92.09,-83.85336038778317,100,8.236639612216834,0.8529965877532959,0.36277318000793457
bbob_f002_i02_d02,2,3,oblesa_ess,de,-92.09,-90.59697184782037,100,1.4930281521796331,0.8529965877532959,0.15414929389953613
bbob_f002_i02_d02,2,3,oblesa_ess,pso,-92.09,-92.07755978600848,100,0.012440213991524729,0.8529965877532959,0.13256072998046875
bbob_f002_i02_d02,2,3,oblesa_ess,gwo,-92.09,-88.47639346331135,100,3.61360653668865,0.8529965877532959,0.2563621997833252
bbob_f002_i02_d02,2,3,oblesa_ess,egwo,-92.09,-92.08999998788826,31,1.2111740943510085e-08,0.8529965877532959,0.03907155990600586
bbob_f002_i02_d02,2,3,oblesa_lhs,ga,-92.09,-87.20513874906456,100,4.884861250935444,0.2558574676513672,0.3578026294708252
bbob_f002_i02_d02,2,3,oblesa_lhs,de,-92.09,-90.47405698631314,100,1.6159430136868593,0.2558574676513672,0.1427016258239746
bbob_f002_i02_d02,2,3,oblesa_lhs,pso,-92.09,-84.10991214468662,100,7.980087855313386,0.2558574676513672,0.1337273120880127
bbob_f002_i02_d02,2,3,oblesa_lhs,gwo,-92.09,-75.53948246981167,100,16.55051753018833,0.2558574676513672,0.25127673149108887
bbob_f002_i02_d02,2,3,oblesa_lhs,egwo,-92.09,-92.08999992106202,35,7.893798681379849e-08,0.2558574676513672,0.04781365394592285
bbob_f002_i02_d02,2,3,oblesa_sobol,ga,-92.09,-88.57039055169415,100,3.5196094483058573,0.0,0.3577873706817627
bbob_f002_i02_d02,2,3,oblesa_sobol,de,-92.09,-86.47602907207973,100,5.613970927920278,0.0,0.15677976608276367
bbob_f002_i02_d02,2,3,oblesa_sobol,pso,-92.09,-91.90614791637043,100,0.18385208362957428,0.0,0.12986350059509277
bbob_f002_i02_d02,2,3,oblesa_sobol,gwo,-92.09,-91.43038521324465,100,0.6596147867553555,0.0,0.27578258514404297
bbob_f002_i02_d02,2,3,oblesa_sobol,egwo,-92.09,-92.08999996583026,25,3.4169744367318344e-08,0.0,0.027720212936401367
bbob_f002_i02_d02,2,3,oblesa_sobol,ga,-92.09,-88.57039055169415,100,3.5196094483058573,0.009490728378295898,0.3411400318145752
bbob_f002_i02_d02,2,3,oblesa_sobol,de,-92.09,-86.47602907207973,100,5.613970927920278,0.009490728378295898,0.15790677070617676
bbob_f002_i02_d02,2,3,oblesa_sobol,pso,-92.09,-91.90614791637043,100,0.18385208362957428,0.009490728378295898,0.12769126892089844
bbob_f002_i02_d02,2,3,oblesa_sobol,gwo,-92.09,-91.43038521324465,100,0.6596147867553555,0.009490728378295898,0.2585468292236328
bbob_f002_i02_d02,2,3,oblesa_sobol,egwo,-92.09,-92.08999996583026,25,3.4169744367318344e-08,0.009490728378295898,0.0261993408203125
bbob_f002_i03_d02,2,3,random,ga,-87.89,18152693.480278376,100,18152781.370278377,0.003954172134399414,0.3354315757751465
bbob_f002_i03_d02,2,3,random,de,-87.89,18152693.480278376,100,18152781.370278377,0.003954172134399414,0.17411351203918457
bbob_f002_i03_d02,2,3,random,pso,-87.89,8875624.812404409,100,8875712.70240441,0.003954172134399414,0.11021852493286133
bbob_f002_i03_d02,2,3,random,gwo,-87.89,-75.05629732149842,100,12.83370267850158,0.003954172134399414,0.2971770763397217
bbob_f002_i03_d02,2,3,random,egwo,-87.89,18152693.480278376,100,18152781.370278377,0.003954172134399414,0.15932989120483398
